day_post_inf,lifestage,number_parasites,strain,presence,temp,humidity,ref,vector_species,vector_strain,DTR,index_ref
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,27,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,1,30,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,1,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,0,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,6,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
15,gland-spz,NA,NF54,0,33,80,Murdock_Thomas,stephensi,liston,9,3
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
10,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
11,gland-spz,NA,NF54,0,21,80,Shapiro_Thomas,stephensi,liston,0,1
